geografia_key,ubigeo,dominio_cod,dominio,estrato_cod,estrato,latitud,longitud,altitud
1073,21201,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-9.047605111,-77.817150015,2255.04529299
1074,22005,2,Costa Centro,8,Área de Empadronamiento Rural simple,-9.29967,-77.938186667,3338.0
1075,22005,2,Costa Centro,8,Área de Empadronamiento Rural simple,-9.302321667,-77.943073333,3112.0
1076,21601,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-8.842816667,-77.445973333,2902.0
1077,21601,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-8.846333333,-77.450673333,3122.0
1078,21007,5,Sierra Centro,6,De 500 a 1 999 habitantes,-9.375913721,-77.053196463,3556.05390906
1079,21201,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-9.051433333,-77.75131,3026.0
1080,20112,5,Sierra Centro,6,De 500 a 1 999 habitantes,-9.396724442,-77.572670525,2845.90279463
1081,20102,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.487566667,-77.82467,3187.0
1082,20102,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.493623333,-77.826253333,3098.0
1083,30101,6,Sierra Sur,3,De 50 000 a 99 999 habitantes,-13.626274365,-72.880856683,2515.28593905
1084,30213,6,Sierra Sur,3,De 50 000 a 99 999 habitantes,-13.649486133,-73.362553411,2976.59578689
1085,30201,6,Sierra Sur,3,De 50 000 a 99 999 habitantes,-13.661042516,-73.370802178,2964.03682264
1086,30220,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-13.775615391,-73.357309807,3652.90102663
1087,30210,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.14225,-73.532438,3711.0
1088,30210,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.163253,-73.50267,3777.0
1089,30205,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.733566667,-73.553973333,3070.0
1090,30205,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.735788333,-73.55452,2988.0
1091,30410,6,Sierra Sur,6,De 500 a 1 999 habitantes,-14.176359757,-73.095688717,3658.06971566
1092,30201,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.651394961,-73.399141552,3052.0
1093,30108,6,Sierra Sur,6,De 500 a 1 999 habitantes,-13.511826189,-72.81340593,2883.9517782
1094,30501,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.963451667,-72.194216667,3383.0
1095,30501,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.99398,-72.156855,4033.0
1096,40103,6,Sierra Sur,1,De 500 000 a más habitantes,-16.309841369,-71.52651341,2870.30102119
1097,40112,6,Sierra Sur,1,De 500 000 a más habitantes,-16.437567204,-71.503921621,2399.91817104
1098,40129,6,Sierra Sur,1,De 500 000 a más habitantes,-16.427169398,-71.527585535,2336.52184078
1099,40102,6,Sierra Sur,1,De 500 000 a más habitantes,-16.359334567,-71.50859441,2658.72979459
1100,40103,6,Sierra Sur,1,De 500 000 a más habitantes,-16.376734072,-71.553723411,2406.23158577
1101,40117,6,Sierra Sur,1,De 500 000 a más habitantes,-16.433403649,-71.567438104,2214.30031217
1102,40122,6,Sierra Sur,1,De 500 000 a más habitantes,-16.452553639,-71.533365864,2286.01934546
1103,40112,6,Sierra Sur,1,De 500 000 a más habitantes,-16.40725743,-71.480137303,2590.39605165
1104,40109,6,Sierra Sur,1,De 500 000 a más habitantes,-16.399217598,-71.484680635,2633.98695876
1105,40107,6,Sierra Sur,1,De 500 000 a más habitantes,-16.455082573,-71.55354771,2301.9682363
1106,40201,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.62725311,-72.710488388,14.864795462
1107,40204,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.587301468,-72.791341399,23.9425823691
1108,40108,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.433695168,-71.819340927,1626.43754046
1109,40202,3,Costa Sur,4,De 20 000 a 49 999 habitantes,-16.591579807,-72.73870036,42.0918839583
1110,40115,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-16.520605969,-71.490557501,2426.89900871
1111,40128,6,Sierra Sur,4,De 20 000 a 49 999 habitantes,-16.303587473,-71.636885439,2626.60204237
1112,40407,3,Costa Sur,6,De 500 a 1 999 habitantes,-16.094908516,-72.471516018,609.763645651
1113,40807,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.258683333,-73.051096667,2344.0
1114,40807,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-15.287515,-73.088368333,3139.0
1115,40119,6,Sierra Sur,8,Área de Empadronamiento Rural simple,-16.041953333,-71.2389,4343.0
1116,50116,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.16670017,-74.212242135,2733.34070706
1117,50101,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.127764669,-74.227480233,2815.5655319
1118,50110,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.176042799,-74.196718071,2778.79482229
1119,50101,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-13.136144138,-74.232428044,2830.74129109
1120,50202,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-13.605062068,-74.313544696,3319.35563101
1121,50508,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-12.943906263,-74.029172855,3336.05886439
1122,50601,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-14.695087314,-74.123957278,3210.04032137
1123,50406,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.718543333,-74.294643333,3454.0
1124,50406,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.739983333,-74.305568333,2185.0
1125,50111,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.079275,-74.351478333,3264.0
1126,50111,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.088816667,-74.352138333,3333.0
1127,51106,5,Sierra Centro,6,De 500 a 1 999 habitantes,-13.852436375,-73.877203438,3594.19707267
1128,50201,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.60603,-74.13796,3129.0
1129,51105,5,Sierra Centro,6,De 500 a 1 999 habitantes,-13.74980414,-73.932411483,3248.26223704
1130,50806,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.877932176,-73.03388246,4613.0
1131,50806,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.892037951,-73.033626302,4542.0
1132,50806,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-14.874993424,-73.040530488,4523.0
1133,50509,7,Selva,7,Área de Empadronamiento Rural compuesto,-12.762876667,-73.686483333,1105.0
1134,60101,4,Sierra Norte,2,De 100 000 a 499 999 habitantes,-7.151213203,-78.512490298,2710.39901359
1135,60101,4,Sierra Norte,2,De 100 000 a 499 999 habitantes,-7.159115473,-78.531405199,2804.77071349
1136,60101,4,Sierra Norte,2,De 100 000 a 499 999 habitantes,-7.162571953,-78.521930981,2818.65030151
1137,60101,4,Sierra Norte,2,De 100 000 a 499 999 habitantes,-7.184146555,-78.496323173,2715.82284495
1138,60301,4,Sierra Norte,5,De 2 000 a 19 999 habitantes,-6.861592576,-78.14927168,2640.8143134
1139,61001,4,Sierra Norte,5,De 2 000 a 19 999 habitantes,-7.332846579,-78.172351485,2272.78221448
1140,60801,7,Selva,3,De 50 000 a 99 999 habitantes,-5.71793637,-78.805886582,740.970909153
1141,60109,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-7.252971667,-78.652831667,1325.0
1142,60505,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-7.409596667,-78.895446667,1900.0
1143,60505,1,Costa Norte,7,Área de Empadronamiento Rural compuesto,-7.422568333,-78.862078333,1351.0
1144,61004,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.272346667,-78.181836667,3083.0
1145,60311,4,Sierra Norte,8,Área de Empadronamiento Rural simple,-6.871333333,-78.083471667,1981.0
1146,60104,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.408691667,-78.582668333,2540.0
1147,60104,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.4445,-78.583296667,2366.0
1148,60106,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-7.231898,-78.409343,2674.0
1149,60401,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.5762,-78.646155,2371.0
1150,60401,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.580121644,-78.626542925,2617.0
1151,60417,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.428148,-78.482388,2980.0
1152,60419,4,Sierra Norte,6,De 500 a 1 999 habitantes,-6.51485106,-78.519936835,2907.56172952
1153,60701,4,Sierra Norte,7,Área de Empadronamiento Rural compuesto,-6.75473,-78.468955,2809.0
1154,60904,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.361751667,-78.916726667,1539.0
1155,60904,7,Selva,7,Área de Empadronamiento Rural compuesto,-5.371126667,-78.916291667,1691.0
1156,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.897334512,-77.129129837,88.4739164657
1157,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.05094198,-77.12027406,22.3696234213
1158,70102,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.062992459,-77.110069551,34.0151811861
1159,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.017673818,-77.100919662,35.8135734534
1160,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.850738506,-77.147181955,116.963966541
1161,70107,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.858176254,-77.12642869,70.9178537733
1162,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.828287596,-77.136904309,279.476355387
1163,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.051687885,-77.09482377,54.0712956647
1164,70101,8,Lima Metropolitana,1,De 500 000 a más habitantes,-12.027002335,-77.097040724,46.0511346994
1165,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.824900224,-77.14119593,329.07807067
1166,70106,8,Lima Metropolitana,1,De 500 000 a más habitantes,-11.838484208,-77.132970949,327.78572842
1167,80101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.518956666,-71.960127587,3380.2135672
1168,80105,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.543611681,-71.920245344,3279.49860706
1169,80101,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.515061209,-71.960249433,3521.7291938
1170,80105,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.528344888,-71.934376934,3312.67148283
1171,80108,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.531063062,-71.949173627,3318.81169768
1172,80104,6,Sierra Sur,2,De 100 000 a 499 999 habitantes,-13.545045282,-71.905942473,3264.11883431
1173,80601,6,Sierra Sur,4,De 20 000 a 49 999 habitantes,-14.277979058,-71.228688481,3552.85787426
1174,80701,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.453055583,-72.086905959,3707.08829294
1175,80401,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-13.325837134,-71.955294372,2923.05382767
1176,80701,6,Sierra Sur,5,De 2 000 a 19 999 habitantes,-14.455690967,-72.079921475,3655.13968161
1177,80703,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.229046667,-71.889378333,3998.0
1178,80703,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.262005,-71.899363333,3992.0
1179,80201,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.945291667,-71.68167,3652.0
1180,80201,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.947248955,-71.682943666,3650.0
1181,81105,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.500655,-71.615971667,3684.0
1182,81105,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-13.529056667,-71.619286667,4058.0
1183,80501,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.30169,-71.485066667,4064.0
1184,80501,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.329506667,-71.368095,4158.0
1185,80803,6,Sierra Sur,7,Área de Empadronamiento Rural compuesto,-14.674691667,-71.523051667,3958.0
1186,80902,7,Selva,8,Área de Empadronamiento Rural simple,-12.662466062,-73.039642971,984.0
1187,80902,7,Selva,8,Área de Empadronamiento Rural simple,-12.695128406,-73.054187583,892.0
1188,90101,5,Sierra Centro,4,De 20 000 a 49 999 habitantes,-12.783938285,-74.969723881,3675.79086141
1189,90118,5,Sierra Centro,4,De 20 000 a 49 999 habitantes,-12.78173155,-74.982460703,3726.16977559
1190,90301,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-12.985619139,-74.717219179,3376.1525204
1191,90723,5,Sierra Centro,6,De 500 a 1 999 habitantes,-12.314537886,-74.889375024,3558.02774612
1192,90102,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.611692,-75.221078,3698.0
1193,90102,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.624868,-75.223802,3778.0
1194,90117,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.844852317,-74.707875585,3919.0
1195,90117,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.804649986,-74.748533854,3663.0
1196,90302,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.854646667,-74.679586667,3615.0
1197,90302,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.874761667,-74.685933333,3565.0
1198,90507,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.56722,-74.51129,3763.0
1199,90507,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.600838333,-74.516973333,4070.0
1200,90117,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-12.783083484,-74.791102735,3792.0
1201,90704,5,Sierra Centro,6,De 500 a 1 999 habitantes,-12.405920217,-74.891427038,3255.1025888
1202,90312,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.0196,-74.505721667,3386.0
1203,90312,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-13.044775,-74.487961667,3411.0
1204,90606,5,Sierra Centro,6,De 500 a 1 999 habitantes,-14.007531869,-75.022473474,1937.90377387
1205,100101,7,Selva,2,De 100 000 a 499 999 habitantes,-9.936892346,-76.251247298,1905.45836865
1206,100101,7,Selva,2,De 100 000 a 499 999 habitantes,-9.932508484,-76.244999257,1901.0
1207,100101,7,Selva,2,De 100 000 a 499 999 habitantes,-9.912435153,-76.237870944,2005.06660395
1208,100111,7,Selva,2,De 100 000 a 499 999 habitantes,-9.97547333,-76.251436041,2014.32021774
1209,100101,7,Selva,2,De 100 000 a 499 999 habitantes,-9.925449491,-76.240936458,1900.18353329
1210,100507,7,Selva,5,De 2 000 a 19 999 habitantes,-9.212207048,-76.140965731,732.634571624
1211,100601,7,Selva,3,De 50 000 a 99 999 habitantes,-9.298052909,-76.002993669,640.956935325
1212,100601,7,Selva,3,De 50 000 a 99 999 habitantes,-9.2933104,-75.994817934,649.272965194
1213,100702,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-8.677323333,-77.039223333,3628.0
1214,100702,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-8.657258754,-76.97758599,2984.0
1215,100205,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.125161667,-76.293246667,3179.0
1216,100205,5,Sierra Centro,8,Área de Empadronamiento Rural simple,-10.138803333,-76.304336667,3089.0
1217,100501,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.552923333,-76.765108333,2850.0
1218,100501,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.562265,-76.800181667,3580.0
1219,101001,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.226675,-76.770463333,3807.0
1220,101001,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.217261667,-76.77247,3988.0
1221,101001,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.275013333,-76.773326667,4174.0
1222,101001,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.204661667,-76.76687,3939.0
1223,101001,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-10.214906667,-76.771806667,3974.0
1224,100107,5,Sierra Centro,6,De 500 a 1 999 habitantes,-9.980617254,-76.283669833,2219.72222438
1225,100104,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.783711667,-76.244936667,3226.0
1226,100104,5,Sierra Centro,7,Área de Empadronamiento Rural compuesto,-9.791678333,-76.223738333,2822.0
1227,100507,7,Selva,7,Área de Empadronamiento Rural compuesto,-9.231496667,-76.21803,839.0
1228,100507,7,Selva,7,Área de Empadronamiento Rural compuesto,-9.304126667,-76.145491667,818.0
1229,100609,7,Selva,6,De 500 a 1 999 habitantes,-9.078868823,-76.062469278,590.822046021
1230,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.088394917,-75.740626475,401.637643033
1231,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.061634589,-75.742809002,410.391933614
1232,110106,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.055660268,-75.724537533,409.629884177
1233,110102,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.034229416,-75.705468891,447.440531178
1234,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.065233448,-75.727497708,411.387920664
1235,110102,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.036230629,-75.711139665,435.417383519
1236,110101,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.078647303,-75.719806119,404.798552254
1237,110106,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-14.041745004,-75.689533655,467.673726432
1238,110201,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.41006414,-76.140642562,103.953833206
1239,110401,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-14.536402942,-75.182061732,357.684788187
1240,110202,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-13.436636086,-76.084937955,154.563528325
1241,110205,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-13.499848778,-76.070845704,130.333249001
1242,110305,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-14.849950005,-74.937523433,623.295665435
1243,110112,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-14.035092016,-75.741266096,423.310556265
1244,110304,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-15.364729062,-75.167208841,29.4965709822
1245,110112,2,Costa Centro,4,De 20 000 a 49 999 habitantes,-14.020945449,-75.744807019,428.878143383
1246,110204,2,Costa Centro,5,De 2 000 a 19 999 habitantes,-13.452441503,-76.170630321,21.4396504329
1247,110501,2,Costa Centro,2,De 100 000 a 499 999 habitantes,-13.720641071,-76.216663343,8.27511979533
1248,110301,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-14.811602909,-74.893387934,724.0
1249,110301,2,Costa Centro,7,Área de Empadronamiento Rural compuesto,-14.81348556,-74.933464948,650.0
1250,120114,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.045249381,-75.233802025,3251.75029436
1251,120114,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.063522875,-75.225669051,3241.96969181
1252,120101,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.037064729,-75.190387872,3343.96544281
1253,120114,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.059345932,-75.232951801,3237.89680067
1254,120114,5,Sierra Centro,2,De 100 000 a 499 999 habitantes,-12.030180953,-75.230431473,3271.55566234
1255,120128,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-11.933302193,-75.261800614,3329.41199206
1256,120801,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-11.515256754,-75.920303019,3739.68096715
1257,120701,5,Sierra Centro,4,De 20 000 a 49 999 habitantes,-11.42349428,-75.692878475,3064.75303476
1258,120901,5,Sierra Centro,5,De 2 000 a 19 999 habitantes,-12.070340004,-75.289717308,3258.29077347
1259,120301,7,Selva,4,De 20 000 a 49 999 habitantes,-11.069567792,-75.338526817,752.849427451
1260,120305,7,Selva,4,De 20 000 a 49 999 habitantes,-11.119673864,-75.360784418,826.658572685
1261,120601,7,Selva,4,De 20 000 a 49 999 habitantes,-11.250382692,-74.640284388,624.948492584
1262,120302,7,Selva,4,De 20 000 a 49 999 habitantes,-10.91893677,-74.878512088,510.21154569
